id,card_title,card_type,is_unique,sphere,threat,cost,willpower,attack,defense,hitpoints,traits,keywords,cycle_name,set_name,set_number,quantity_owned,related_card_ids,img_id,card_url,img_url
642,Quickbeam,Ally,TRUE,Lore,,2,2,3,1,3,Ent.,,The Lord of the Rings,The Treason of Saruman,6,3,,143006,https://www.ringsdb.com/card/143006,https://www.ringsdb.com/bundles/cards/143006.png
643,Háma,Ally,TRUE,Spirit,,3,1,2,2,2,Rohan. Warrior.,,The Lord of the Rings,The Treason of Saruman,7,3,,143007,https://www.ringsdb.com/card/143007,https://www.ringsdb.com/bundles/cards/143007.png
644,Arod,Attachment,TRUE,Tactics,,1,,,,,Mount.,,The Lord of the Rings,The Treason of Saruman,8,3,,143008,https://www.ringsdb.com/card/143008,https://www.ringsdb.com/bundles/cards/143008.png
645,Ent Draught,Attachment,FALSE,Lore,,1,,,,,Item. Ent.,,The Lord of the Rings,The Treason of Saruman,9,3,,143009,https://www.ringsdb.com/card/143009,https://www.ringsdb.com/bundles/cards/143009.png
646,Herugrim,Attachment,TRUE,Spirit,,3,,,,,Item. Weapon.,Restricted.,The Lord of the Rings,The Treason of Saruman,10,3,,143010,https://www.ringsdb.com/card/143010,https://www.ringsdb.com/bundles/cards/143010.png
647,Entmoot,Event,FALSE,Lore,,0,,,,,Ent.,,The Lord of the Rings,The Treason of Saruman,11,3,,143011,https://www.ringsdb.com/card/143011,https://www.ringsdb.com/bundles/cards/143011.png
648,Helm! Helm!,Event,FALSE,Spirit,,2,,,,,,,The Lord of the Rings,The Treason of Saruman,12,3,,143012,https://www.ringsdb.com/card/143012,https://www.ringsdb.com/bundles/cards/143012.png
649,Shadowfax,Attachment,TRUE,Neutral,,3,,,,,Mount. Mearas.,Ranged. Sentinel.,The Lord of the Rings,The Treason of Saruman,14,3,,143014,https://www.ringsdb.com/card/143014,https://www.ringsdb.com/bundles/cards/143014.png
650,Faramir,Hero,TRUE,Leadership,11,,2,2,2,5,Gondor. Noble. Ranger.,Ranged.,The Lord of the Rings,The Land of Shadow,2,1,,144002,https://www.ringsdb.com/card/144002,https://www.ringsdb.com/bundles/cards/144002.png
651,Damrod,Hero,TRUE,Lore,9,,2,2,1,4,Gondor. Ranger.,,The Lord of the Rings,The Land of Shadow,3,1,,144003,https://www.ringsdb.com/card/144003,https://www.ringsdb.com/bundles/cards/144003.png
652,Anborn,Ally,TRUE,Leadership,,4,1,3,1,3,Gondor. Ranger.,,The Lord of the Rings,The Land of Shadow,4,3,,144004,https://www.ringsdb.com/card/144004,https://www.ringsdb.com/bundles/cards/144004.png
653,Mablung,Ally,TRUE,Lore,,2,2,1,0,2,Gondor. Ranger.,,The Lord of the Rings,The Land of Shadow,5,3,,144005,https://www.ringsdb.com/card/144005,https://www.ringsdb.com/bundles/cards/144005.png
654,Skinbark,Ally,TRUE,Tactics,,3,0,4,2,3,Ent.,,The Lord of the Rings,The Land of Shadow,6,3,,144006,https://www.ringsdb.com/card/144006,https://www.ringsdb.com/bundles/cards/144006.png
655,Gamling,Ally,TRUE,Spirit,,3,1,1,2,2,Rohan. Warrior.,,The Lord of the Rings,The Land of Shadow,7,3,,144007,https://www.ringsdb.com/card/144007,https://www.ringsdb.com/bundles/cards/144007.png
656,Staff of Lebethron,Attachment,FALSE,Leadership,,1,,,,,Item.,Restricted.,The Lord of the Rings,The Land of Shadow,8,3,,144008,https://www.ringsdb.com/card/144008,https://www.ringsdb.com/bundles/cards/144008.png
657,Ambush,Attachment,FALSE,Lore,,2,,,,,Condition. Trap.,,The Lord of the Rings,The Land of Shadow,9,3,,144009,https://www.ringsdb.com/card/144009,https://www.ringsdb.com/bundles/cards/144009.png
658,Snowmane,Attachment,TRUE,Spirit,,1,,,,,Mount.,Restricted.,The Lord of the Rings,The Land of Shadow,10,3,,144010,https://www.ringsdb.com/card/144010,https://www.ringsdb.com/bundles/cards/144010.png
659,Taste it Again!,Event,FALSE,Leadership,,1,,,,,,,The Lord of the Rings,The Land of Shadow,11,3,,144011,https://www.ringsdb.com/card/144011,https://www.ringsdb.com/bundles/cards/144011.png
660,In the Shadows,Event,FALSE,Lore,,3,,,,,,,The Lord of the Rings,The Land of Shadow,12,3,,144012,https://www.ringsdb.com/card/144012,https://www.ringsdb.com/bundles/cards/144012.png
661,Éowyn,Hero,TRUE,Tactics,9,,4,1,1,3,Rohan. Noble.,,The Lord of the Rings,The Flame of the West,2,1,,145002,https://www.ringsdb.com/card/145002,https://www.ringsdb.com/bundles/cards/145002.png
662,Beregond,Hero,TRUE,Spirit,10,,0,1,4,4,Gondor. Warrior.,Sentinel.,The Lord of the Rings,The Flame of the West,3,1,,145003,https://www.ringsdb.com/card/145003,https://www.ringsdb.com/bundles/cards/145003.png
663,Grimbold,Ally,TRUE,Tactics,,3,2,1,1,2,Rohan. Warrior.,,The Lord of the Rings,The Flame of the West,4,3,,145004,https://www.ringsdb.com/card/145004,https://www.ringsdb.com/bundles/cards/145004.png
664,Prince Imrahil,Ally,TRUE,Spirit,,4,2,2,2,3,Gondor. Noble.,,The Lord of the Rings,The Flame of the West,5,3,,145005,https://www.ringsdb.com/card/145005,https://www.ringsdb.com/bundles/cards/145005.png
665,Halbarad,Ally,TRUE,Leadership,,4,2,2,2,3,Dúnedain. Ranger.,,The Lord of the Rings,The Flame of the West,6,3,,145006,https://www.ringsdb.com/card/145006,https://www.ringsdb.com/bundles/cards/145006.png
666,Ghân-buri-Ghân,Ally,TRUE,Lore,,2,X,1,1,2,Wose.,,The Lord of the Rings,The Flame of the West,7,3,,145007,https://www.ringsdb.com/card/145007,https://www.ringsdb.com/bundles/cards/145007.png
667,Sterner than Steel,Event,FALSE,Tactics,,0,,,,,,,The Lord of the Rings,The Flame of the West,8,3,,145008,https://www.ringsdb.com/card/145008,https://www.ringsdb.com/bundles/cards/145008.png
668,Desperate Defense,Event,FALSE,Spirit,,1,,,,,,Sentinel.,The Lord of the Rings,The Flame of the West,9,3,,145009,https://www.ringsdb.com/card/145009,https://www.ringsdb.com/bundles/cards/145009.png
669,Golden Shield,Attachment,TRUE,Tactics,,1,,,,,Item. Armor.,Restricted.,The Lord of the Rings,The Flame of the West,10,3,,145010,https://www.ringsdb.com/card/145010,https://www.ringsdb.com/bundles/cards/145010.png
670,Livery of the Tower,Attachment,FALSE,Spirit,,0,,,,,Item. Armor.,Restricted.,The Lord of the Rings,The Flame of the West,11,3,,145011,https://www.ringsdb.com/card/145011,https://www.ringsdb.com/bundles/cards/145011.png
671,Roheryn,Attachment,TRUE,Leadership,,2,,,,,Mount.,,The Lord of the Rings,The Flame of the West,12,3,,145012,https://www.ringsdb.com/card/145012,https://www.ringsdb.com/bundles/cards/145012.png
672,Éomer,Hero,TRUE,Leadership,10,,1,3,2,4,Rohan. Noble. Warrior.,,The Lord of the Rings,The Mountain of Fire,3,1,,146003,https://www.ringsdb.com/card/146003,https://www.ringsdb.com/bundles/cards/146003.png
673,Tom Cotton,Hero,TRUE,Tactics,8,,1,1,3,3,Hobbit.,,The Lord of the Rings,The Mountain of Fire,4,1,,146004,https://www.ringsdb.com/card/146004,https://www.ringsdb.com/bundles/cards/146004.png
674,Rosie Cotton,Ally,TRUE,Leadership,,2,2,0,0,2,Hobbit.,,The Lord of the Rings,The Mountain of Fire,5,3,,146005,https://www.ringsdb.com/card/146005,https://www.ringsdb.com/bundles/cards/146005.png
675,Elfhelm,Ally,TRUE,Tactics,,4,1,2,2,3,Rohan. Warrior.,,The Lord of the Rings,The Mountain of Fire,6,3,,146006,https://www.ringsdb.com/card/146006,https://www.ringsdb.com/bundles/cards/146006.png
676,Elladan,Ally,TRUE,Lore,,3,2,1,1,3,Noldor. Ranger.,,The Lord of the Rings,The Mountain of Fire,7,3,,146007,https://www.ringsdb.com/card/146007,https://www.ringsdb.com/bundles/cards/146007.png
677,Elrohir,Ally,TRUE,Spirit,,3,2,1,1,3,Noldor. Ranger.,,The Lord of the Rings,The Mountain of Fire,8,3,,146008,https://www.ringsdb.com/card/146008,https://www.ringsdb.com/bundles/cards/146008.png
678,Captains of the West,Event,FALSE,Leadership,,3,,,,,,,The Lord of the Rings,The Mountain of Fire,9,3,,146010,https://www.ringsdb.com/card/146010,https://www.ringsdb.com/bundles/cards/146010.png
679,Raise the Shire,Event,FALSE,Tactics,,1,,,,,,,The Lord of the Rings,The Mountain of Fire,10,3,,146013,https://www.ringsdb.com/card/146013,https://www.ringsdb.com/bundles/cards/146013.png
680,Gúthwinë,Attachment,TRUE,Leadership,,2,,,,,Item. Weapon.,Restricted.,The Lord of the Rings,The Mountain of Fire,11,3,,146011,https://www.ringsdb.com/card/146011,https://www.ringsdb.com/bundles/cards/146011.png
681,Friend of Friends,Attachment,FALSE,Neutral,,1,,,,,Condition.,,The Lord of the Rings,The Mountain of Fire,12,3,,146012,https://www.ringsdb.com/card/146012,https://www.ringsdb.com/bundles/cards/146012.png
